ionA,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
Sm,10.0,0.8629599768520833,6.542917317881638,5.385123974399423,10.0,1.321228227272571,20.675713500144248,99.15710583136452,0.5545990711364437,1.170378158342368,4.152172037481003,5.216933949586507,1.9558931979497167,5.850508304930412,3.9274443719916032,0.6361829561951982,0.3425898048873783,0.6456866246402655,2.480975741199553,1.9773708305753228,2.174713231007715,1.9002218427715685,4.448578704957599,1.9589626788010663,2.15911516811168,3.985864379494844,1.8756131998804364,7.2310967355896905,8.611894416598071,2.3067042388920225,5.132902997740045,7.533798109162011,0.6559260600401335,0.5465786723498406,0.26091448942112005,0.9481408047732751,1.1224128557879307,1.3132422614435693,10.0,1.0776562378984074,4.511805181429592,6.418972107452022,1.4263389705549019,1.1366109493614782,1.1257349434232093,8.257922404554398,9.952484946723276,1.218351331881237,5.036222695260879,0.9441692243473601,0.9792915100304652,0.15489968569932805,0.21508706660773041,0.142048960625397,0.14210936200974755,0.05,0.0,0.23242779082540474,0.18572700225784383,0.2271606494154398,0.2710473866925889,0.22615324911097517,0.2704418182030464,0.3054875502185116,0.35660420189535935,0.32423549947149793,0.4635485989431333,1.845458062197886,0.7315856260934169,0.5060023297537829,10.0,2.057843260911933,5.6865663332653,5.557173215886972,1.9784339572302312,0.5081461679372712,1.7404958116257672,0.9925335848415501
Eu,10.0,0.8861288609077699,10.0,3.4452428674241378,10.0,2.58496468710434,104.42935547039883,10.0,0.4965576186187239,1.676422362937687,2.6564367254042236,1.5971134902164272,1.9719857615362004,8.757396128807354,6.846420735303941,0.8884427907424042,0.4692228874752614,0.8134645535178516,6.3687549474548,1.068874650976341,1.3913171327978247,4.081639339858443,2.846068934771249,1.7165299046234692,1.9928615314432208,1.4180820150706568,5.335148470476386,4.626195319323889,5.509690149568916,1.5326851090427158,21.566247000259203,10.0,1.0270872240417475,0.8940773761856955,0.2791353514681441,2.3779691104759526,2.882456181746887,1.323904276453758,10.0,1.0692159264542878,0.6680633234538376,4.1082291216054285,2.155640874702032,1.1005731078462717,0.5896572597213201,1.0928632615291383,0.6105875011775689,1.407741497712938,2.1552581290296966,1.7332256364451901,1.6148598137439742,0.27057837197417217,0.2755383926405039,0.30738340951554727,0.25922618562769933,0.23242779082540474,0.23242779082540474,0.0,0.2139242400185485,0.25506834831257647,0.31613133117438896,0.32963201653840135,0.30404966303807635,0.30455542601506164,0.28017672269781874,0.3815775741806007,2.620172147081063,3.061943321765233,0.9149398606908014,0.7222947824616303,1.4896712171811635,1.8132914365074808,3.63689638917797,2.5597603288318003,1.6865524228049282,0.42766159046254026,0.6583392452937624,0.6779373764872952
Gd,10.0,0.4423540799712951,6.802059766293434,10.0,10.0,1.1640614188186165,37.17223399656292,103.12046355621328,0.4112896835544178,1.6003450190256976,3.448808861512384,3.2492402422330855,2.4501305329461553,6.282141221754857,3.7649073825917285,0.7599696687843752,0.5568167334319737,0.4688048664919492,10.352647259529418,1.027065424106316,1.3168523275668633,2.4735416072631637,3.601887404348289,3.4024284330225076,1.940286858635708,4.143730756854792,4.075567414970355,3.2558749814639225,4.9805167635713055,1.2249030566174945,5.337683298863678,19.56465546329242,0.49638428916469396,0.9949580624952723,0.23678085737318774,0.9858166199794863,1.1667930909443158,1.272119519281444,4.17135710495072,1.7377373038706814,0.8071481484667943,6.67587532856225,1.2309328973694036,1.4437895910915657,0.40446520718734846,3.850402059315054,0.8234969751152788,0.8039476784774535,6.724836883230512,1.0335220841487327,3.0112534369754282,0.24238080224745331,0.2620080533232043,0.21180035840557226,0.19852186599895863,0.18572700225784383,0.18572700225784383,0.2139242400185485,0.0,0.1860359264270698,0.20394003372068728,0.22613342403924708,0.2080356209015324,0.2678109603194301,0.22886649050024946,0.3607453962733612,2.368519997989521,2.926233358736521,1.010910413321731,2.1064294885330677,2.421079952655217,2.947041934230877,5.910845853882197,5.778255951235485,3.3049783913345836,0.2994901330871851,0.8255680004842001,0.9978502197768434
Tb,10.0,0.6561767938090463,10.0,6.149263230142844,10.0,2.7885872939163807,42.12017315244676,10.0,0.43729035417595813,1.0192518227041503,1.6711876176908786,1.6112331306646932,4.680584100757143,47.98461743057008,4.766478963219951,0.569670504322911,0.5650226221410918,0.47639923279408963,3.3510370630159545,0.38000466163288876,1.0134058130056107,1.368707112637815,1.395134177403283,1.647612103647303,1.5696983003709584,1.4526161021020396,1.2106950159340006,6.080717258400044,7.243222916389595,1.9400848544287068,39.37839547751624,15.823153104496223,0.7366920861888888,1.0216867287466176,0.19559665750832195,1.5963016463390027,1.067147974786362,0.6722244644913554,10.0,0.8253576057935049,0.7712517457815354,3.888291815306408,1.5691152777294202,1.4468502110845458,0.8014994826194225,9.64534073314222,1.0195223216828648,0.8857535916350664,3.2559906685946656,1.6308674910167662,4.948467953988302,0.41545722490597986,0.39310425212303574,0.27605323663053466,0.23711348313651912,0.2271606494154398,0.2271606494154398,0.25506834831257647,0.1860359264270698,0.0,0.30001593994271564,0.2415012876666329,0.25345059879148557,0.2241938249765947,0.23739334067933132,0.3146283321100106,0.4886908953453253,0.9053629744253774,0.4263225465293895,0.24618744459584205,3.52156787740085,3.996154068732981,2.0714493922798525,2.4781727808797083,4.806420091108494,0.36446884717077277,0.3860107138525147,1.3943432470718145
Dy,10.0,0.4174339990888705,10.0,2.4533230808238944,10.0,1.512778326806626,395.13911119288935,10.0,0.35055359008092307,1.1343219157944882,1.180655405161319,2.419623612104485,4.310156008734298,76.80553283927465,3.509757896924964,0.6224755319621738,0.4021245875648703,0.4481654254269242,1.666614060163873,3.753359972566574,0.5508498235999455,1.4137387222753992,1.4222395620099249,2.196924043918938,1.3280804458477762,14.14199638583733,2.633323610094065,3.0369655711687336,11.593591075384722,0.9829591020037062,45.38009252141162,18.234774250070355,0.4654041657702116,1.3542680278663797,0.24343765175247528,1.1883203898672536,1.684144022334317,0.9802635848931884,10.0,0.9931939322996239,0.681586404712238,3.299319151787009,1.5628219564673773,1.5324152964325768,0.38702199147067723,1.7411569114362098,0.6518442642591787,1.1808880144281204,1.8202414992771332,1.2507811382182346,2.5235388319626715,0.3270999726404055,0.40095974657234523,0.38117169773838716,0.28527825825779685,0.2710473866925889,0.2710473866925889,0.31613133117438896,0.20394003372068728,0.30001593994271564,0.0,0.2175679021105603,0.20617908130454063,0.26119236282375513,0.2401382072440546,0.31430637743730355,1.3742513156983616,1.7890136803232142,0.656545764828964,0.9263409895053064,1.4047474005588192,1.6164101468019174,3.0645837177961424,2.85587334670799,1.9175987141765736,0.3302293030505171,3.0467399629887617,1.233157192849118
Ho,10.0,0.3482970279867643,6.955971297981899,2.6837213830936153,10.0,1.5114661051799119,135.12970321831486,10.0,0.3178319517634865,0.9075417031874142,2.8932357458184232,2.439441682630912,1.4951735678902673,6.420884484482473,4.000527624348182,0.4950721552492129,0.6597435233850504,0.4385051762051113,2.6373173837340844,0.8675532638017928,2.9690829652149113,1.2507645069131412,2.943766795363142,4.352025717173596,1.0129631267517558,8.225902657840646,1.4662673840912495,4.275089544207832,9.157119375540743,1.4945141594737228,7.432436384898891,20.000947407234055,0.3945853238479542,1.0405717338420701,0.2182562995198627,1.473446289649717,0.7119917425062022,0.7293820715294311,10.0,0.6549789796719477,4.79586777324403,3.618882686980203,1.516383664708328,6.13963512470289,0.34745345568707503,12.192735971064323,0.48886915331769004,1.1194538234111568,2.563841365073038,1.5228863754090736,5.117834567024304,0.3133043397324372,0.5841923168542121,0.34892574080203503,0.24144802857918762,0.22615324911097517,0.22615324911097517,0.32963201653840135,0.22613342403924708,0.2415012876666329,0.2175679021105603,0.0,0.2814414172003315,0.22548335823376953,0.2039722223776268,0.24414380908342362,0.9029972994573364,1.4326903638857804,0.5114253340672977,1.0517929987780117,1.0679999558375513,1.7487527242322178,2.0922686187361794,4.252924635279284,8.441651224994812,0.27113489634742244,1.277554052080169,2.5527441117436442
Er,10.0,0.3170849651633422,10.0,8.70721320479426,10.0,1.1957746676560528,38.260200491126355,118.06165328835496,0.32568052362140093,1.1503869481978426,1.131713700996091,2.400332614137012,1.9452187166609973,23.518680042835047,3.6490993399058183,0.5445815178601261,0.7106466150581757,0.3536139348622146,2.954343263954765,1.1763597970973017,3.3259896258621646,1.5464285211755924,1.450564957839761,1.3189982424664188,1.0629881451110552,1.138887206044698,2.233947275703953,1.7857047774837902,3.550685818083071,1.024336640411802,22.328722166659897,6.99107101291622,0.4362474040359843,1.4824326615395125,0.25433293604286406,0.8161371959268214,0.8874173907639028,0.9847539576364882,4.777658377456632,4.618676547535962,5.373281430438234,3.0612595552554267,0.9804785154983295,1.39959433916761,0.34762865893153944,13.660855559521307,0.44002387904137835,1.7175770934818386,2.5642937349337833,1.0498125115578911,7.2819270795400035,0.40194255162140197,0.36528371782593183,0.44307685604339664,0.2832155786911884,0.2704418182030464,0.2704418182030464,0.30404966303807635,0.2080356209015324,0.25345059879148557,0.20617908130454063,0.2814414172003315,0.0,0.2439371180718936,0.2038181026084306,0.27353006853346495,0.8948174090484298,0.9840280979592821,0.5191099563800171,1.6047968313210903,0.7592454420009255,7.86059204393272,3.765478945961597,2.6498102090165765,3.7853905102727605,0.28818152939658465,1.5847275114339086,1.1428750088716864
Tm,10.0,0.6552204914611963,10.0,2.7758883620786303,10.0,2.2632609535636767,33.187265880524215,67.68665317066063,0.56500181994089,0.7988759536882573,0.8746102449363806,1.4592948758037565,1.0276991430303035,8.076842699299581,7.304973527133903,0.8108148120713653,0.517711077555655,0.49422346778394527,2.7197539611597095,0.5571280311107268,1.9064050618102923,0.9956834757274564,0.8314410714355474,0.9819072566313478,0.8213745901920216,9.959871789904266,1.0965272494023135,4.9352049945223175,5.87865393641049,1.6353397753157992,12.79464699014152,10.0,1.2610519885752802,1.5228391721007033,0.21995571284390003,0.9462184985810231,0.6358123524516175,0.6035831804239932,10.0,0.3873424965952125,1.712216670048511,3.1557351847014847,2.951798055267981,1.1742862041819266,0.6087069044109114,5.6360672430484025,0.9637414336634094,0.9159449988238199,2.6426128245920957,2.616751408740948,5.217318518896661,0.5037304040200087,0.6059299595260086,0.32790872271185695,0.3289646868205807,0.3054875502185116,0.3054875502185116,0.30455542601506164,0.2678109603194301,0.2241938249765947,0.26119236282375513,0.22548335823376953,0.2439371180718936,0.0,0.16441602976260533,0.23685392381891393,0.5128599087552083,0.9200458371440058,0.4301430221487455,0.21631912922920804,10.0,0.5949915754545451,2.157668204333057,2.7307411571799074,5.419448703161511,0.7397110465315686,3.6457186837443154,1.040077329386495
Yb,10.0,0.41598502837002105,10.0,2.5158302351897173,6.807630120779057,1.2077314148075502,102.59074330570657,72.05260496546703,0.45241794750660597,0.8616879039348329,0.6813170858072458,3.154524653758038,0.8110265385189508,9.537987449906925,4.423392272550344,0.593215147885749,0.6340988038049135,0.4666806738053975,2.504108752252129,0.6508001037904525,2.8188155103201353,0.9585328886944661,0.8547285121586646,1.2121250325643729,0.9941307420389959,4.592202065953421,1.1719202031271485,0.8889286315854666,12.075701296888223,1.4010187245998416,18.918198502176804,18.98868486772911,0.47546773562741207,1.36723975746058,0.19708866108803846,1.0270624090036085,0.6126139337683073,0.6924882871226399,4.049121931309293,0.647032657638297,4.554648192456832,4.665378438215905,1.113292630121293,1.147442944495664,0.32250361364056246,3.6122035503991525,1.0300045505631452,1.3543186707829178,1.8815274636581063,1.222039386065286,5.547009973972248,0.4051221697170569,0.41755399446743047,0.2955809518871013,0.2772716947815478,0.35660420189535935,0.35660420189535935,0.28017672269781874,0.22886649050024946,0.23739334067933132,0.2401382072440546,0.2039722223776268,0.2038181026084306,0.16441602976260533,0.0,0.2318060565390518,0.5528021647799666,0.7181273742158826,0.9426972921699515,0.25063864247843237,10.0,0.8797560995817274,3.1903338499967995,4.037681016865794,3.2081631884854547,0.6985509340529109,10.167994355077232,0.9685516462988143
Lu,10.0,0.76017060133223,10.0,1.1015980549804025,5.538411202734198,1.7583490859085262,10.0,10.0,0.42700683863051825,0.5769275861996841,0.5105055090966375,1.654866653420121,1.1173228798107995,10.0,8.788697294726939,1.1249240027311735,0.788820189104112,0.22810335900250486,1.412160070628452,0.5109369250468142,1.1713535708941767,0.8104806672117981,0.7434767558637745,0.986283596920426,0.6847626916154387,8.628798531086796,1.0896648982503627,0.9837448515937549,10.0,1.5716824546773396,0.9753748930671585,10.0,0.5973138215523662,2.4222516592379195,0.2307944060647346,0.7339593090021298,0.6119671183264538,0.7261778355843445,10.0,3.1850606114947557,3.705958410793951,2.111058683294837,2.2104885872288302,0.9336529847617397,0.38439011242589166,3.7709411088659723,0.45439284109238076,1.7702435133560912,3.1793577480102972,1.9340083305870814,7.5628314656400955,0.5559299452991396,0.7733830613561568,0.6618085810247276,0.43421138879048365,0.32423549947149793,0.32423549947149793,0.3815775741806007,0.3607453962733612,0.3146283321100106,0.31430637743730355,0.24414380908342362,0.27353006853346495,0.23685392381891393,0.2318060565390518,0.0,0.6170276286297872,0.678604557348632,0.37899720841151663,3.1977111248112333,1.9122794088539845,0.4961966514754228,3.4386920460095296,4.563154382158673,1.624825087208465,0.4174328565132818,3.313137389022619,1.5076575303756916
Hf,10.0,1.0316182998511279,10.0,10.0,10.0,1.0671638042825242,26.8345825812444,10.0,1.7809303196519466,2.6777572810257806,5.070590497456275,1.9876808621779747,0.8109188169698897,10.0,16.35141809504364,3.2469873910752374,3.7930909784368305,0.5626917612116142,0.775469541355869,0.3231760683139743,0.8842536301466036,0.6656091374736066,6.689420034334954,3.5992294739126667,1.9069310949540301,1.6992529229408013,3.1776068347710615,10.0,0.9320002643030131,2.194926299140216,1.8169872156710447,10.0,1.1013079183349617,14.26100194148531,0.49015292134716343,0.10998310019117855,3.2381248215400027,1.4573772335345272,2.1040142917783897,1.4777969755080829,2.082657629260196,1.7610208986009004,1.6477268986264195,0.6554997764373873,0.6652348154583397,0.5211719417710636,5.267669071443136,0.46424830835030656,2.049324732226034,2.5301430283182085,19.126403873644943,1.7285379563751457,1.8628979782324988,0.7080576317845434,0.8875373598581717,0.4635485989431333,0.4635485989431333,2.620172147081063,2.368519997989521,0.4886908953453253,1.3742513156983616,0.9029972994573364,0.8948174090484298,0.5128599087552083,0.5528021647799666,0.6170276286297872,0.0,2.4759927303404456,0.5860760370787526,0.8665807928562694,1.5442979124934402,10.0,0.44924059407556577,10.0,2.177584643716904,1.6572665015294112,1.1970111263661427,2.808757659518574
Ta,10.0,1.1565581707807664,10.0,6.139269730397181,10.0,9.80407627215599,22.567102783030723,10.0,0.949002017469331,0.6325679552624508,1.201268456989036,1.6716987575491338,1.101781520701915,25.393672107307413,25.93865672129106,1.8233516549165074,1.145881276265412,0.9388988487164711,0.20014671487012564,0.15461328193956314,3.0356460675223715,0.6883575404580803,0.5119660929561872,0.6956348158510083,0.5955868598394575,1.7745727028404459,0.8335489185804534,0.5558083063977832,3.8348479480532927,0.8019480639573509,2.131068780472523,10.0,19.04137525259889,7.060616997853392,0.3685211825139626,4.041480990631068,0.06145280296439963,0.5707177808638039,1.8168803970368208,2.344640804256366,1.1815803257038875,0.5795475669436981,6.529428805851705,0.7980982645503725,0.6805810036780012,0.22011800219238448,0.21615873207434202,1.671283932210702,10.0,43.861002534388376,10.505664085484243,4.182193650023948,2.231937615959148,3.4050171574261205,1.0890754261002524,1.845458062197886,1.845458062197886,3.061943321765233,2.926233358736521,0.9053629744253774,1.7890136803232142,1.4326903638857804,0.9840280979592821,0.9200458371440058,0.7181273742158826,0.678604557348632,2.4759927303404456,0.0,0.2051763257916964,0.47273110557508324,1.3340417672764044,0.8158243045808512,0.5693414572490337,3.3596776461250992,0.6338037387601307,1.5476123524931857,0.6677011992683071,2.621747388889887
W,10.0,0.762808525800862,5.145496553472374,11.091943898620253,10.0,17.710036567424112,320.6077739469751,10.0,0.32357929368035887,0.37846777298730483,1.2270885331134156,2.2009621391744454,10.0,1.1403694597968836,10.0,0.5344803285606912,0.46752955444031363,0.4286852738523958,0.9176847694160122,1.5774254190409274,3.050497052690114,0.4988431187777651,0.35800310852744494,0.5032807190640566,0.46614022914006115,0.5821250070329436,0.4443251713450613,10.0,2.6716088508278895,10.0,0.49109600498859357,10.0,4.79134673604769,3.222014265901789,0.9418927968234816,4.05869899584279,0.47078085981538575,0.12952308198744186,1.0513382022601219,0.16241983374421487,0.9041301775795616,1.7483521826200104,0.7307182959281107,0.7358416893879438,0.5112364083075247,5.013828367138839,0.5637755885987421,0.16696449118357473,0.49778536350231234,10.0,23.760934384817507,1.6161894332660043,2.511648638309452,4.793473234102972,0.7710750065437884,0.7315856260934169,0.7315856260934169,0.9149398606908014,1.010910413321731,0.4263225465293895,0.656545764828964,0.5114253340672977,0.5191099563800171,0.4301430221487455,0.9426972921699515,0.37899720841151663,0.5860760370787526,0.2051763257916964,0.0,0.33582976226938044,0.30733988924200234,0.38087623887806793,0.756149891722033,0.5843450111748831,4.597622575437872,0.5760750087562342,0.734657778464684,1.4616447007341986
Re,10.0,2.2858805053637536,10.0,10.0,10.0,4.606048027481799,10.0,10.0,0.8572554215901926,1.9817204196036742,2.555561685405962,3.187264345781382,10.0,10.0,0.8864860660347488,1.0922189570466632,1.48864199294011,0.29556241320341897,1.515741927938463,0.2460979928222569,0.8557086941745442,0.46799813942852964,1.5843067602753975,0.7650001500328402,0.5310643353006383,1.4432170068417398,0.3495874226407837,5.678780215247099,1.418967412875464,3.1980551016852683,1.067053559289216,4.616592428324618,3.939242839345241,1.6162140893765067,0.13335949727258117,2.5427161349408154,0.4291385058981649,0.3804294798011045,0.26653800198620986,0.1173805890773907,0.13090352983907919,0.2508608949138771,1.8216885489544385,5.2234151989903514,2.245366058197575,0.5202754712308749,0.36975759597145974,0.3567818625738064,0.22114038080250306,41.02845605188341,13.390634432602468,1.3287892392852991,2.063354617230823,1.7981682843465236,4.599612655281766,0.5060023297537829,0.5060023297537829,0.7222947824616303,2.1064294885330677,0.24618744459584205,0.9263409895053064,1.0517929987780117,1.6047968313210903,0.21631912922920804,0.25063864247843237,3.1977111248112333,0.8665807928562694,0.47273110557508324,0.33582976226938044,0.0,0.5339024125632548,1.331355488203327,0.23676758412313217,1.4974739678537021,6.23598373466125,0.28904283068187425,1.5608699284405028,1.5011325615191078
Os,10.0,2.4585578778981825,10.0,10.0,10.0,10.0,10.0,10.0,0.5210622798311496,0.902793913498502,2.075584280766837,10.0,10.0,10.0,10.0,21.519819309162774,1.2789119324888354,4.5247535935815435,1.518837996999447,10.0,0.8480133027648128,1.0721090186688498,0.749551384320795,1.2745474863154869,1.213337235034881,0.8633503629625581,10.0,10.0,3.2467605593143065,1.5776725060335393,2.4415607401481534,10.0,16.66310352731888,10.0,10.0,3.4999167040388097,0.4349232347168655,0.3021404642966438,1.498695130489439,1.081469856292564,10.0,0.24860490197036733,1.4106597503917726,4.044245872151285,1.1351073417494204,0.7468525222132729,3.7521000338396666,0.6629557761868373,10.0,28.107422720652718,10.0,6.222218745691357,1.5977985429963548,3.9459929761858974,2.7506376361369256,10.0,10.0,1.4896712171811635,2.421079952655217,3.52156787740085,1.4047474005588192,1.0679999558375513,0.7592454420009255,10.0,10.0,1.9122794088539845,1.5442979124934402,1.3340417672764044,0.30733988924200234,0.5339024125632548,0.0,1.791608648365236,0.5142869187910061,1.5581413675017555,10.0,6.353133152820899,1.5470960034437553,1.7090329486338054
Ir,10.0,0.5887717186967724,10.0,10.0,10.0,10.0,72.15863588279962,10.0,1.2473613501171532,0.7469441441240721,1.4662773894815468,2.8848880188817736,10.0,10.0,10.0,7.866703699189502,1.0580597108442558,0.9417713395884384,0.5811061408905761,1.8023590585048062,0.4865828046387626,0.4199069497867653,0.47284193298820876,0.6358887251190894,0.5643107039111176,1.4267848315594827,0.8292354616839253,3.725632274066468,3.807087801499317,4.8681030922583455,2.107967629321744,10.0,15.314071882849994,4.122946987575112,0.4640688606625606,1.0227457899311556,0.3169554423139494,0.6993410874206291,2.4409604979312776,0.1646226743073242,0.17811739142153907,0.31717754286307104,1.8012713733450703,1.5901275039522476,0.8866470978892446,0.4640630984029358,0.8069855507978928,0.2992795462653116,10.0,10.0,22.18939125341478,2.4444439171150103,4.075477220047789,1.550212058085467,1.943162612040237,2.057843260911933,2.057843260911933,1.8132914365074808,2.947041934230877,3.996154068732981,1.6164101468019174,1.7487527242322178,7.86059204393272,0.5949915754545451,0.8797560995817274,0.4961966514754228,10.0,0.8158243045808512,0.38087623887806793,1.331355488203327,1.791608648365236,0.0,0.26607337311204504,1.4324824395412612,1.4051271852200888,2.1144679186125126,0.9106488084125446,0.22236421626322975
Pt,2.788771350752965,0.5184090850927261,10.0,10.0,2.6744902060675693,10.0,67.24926624023794,10.0,1.252230719261001,0.6851984776761708,7.03816819507177,11.06884295238995,1.9297759821283316,10.0,10.0,2.6472391503532036,0.7532748623834457,2.661088801250799,0.461527002585725,0.7442679136149398,0.2265220408779477,0.8113238324403411,0.4787991933245629,0.8277090663616977,0.557778611045938,0.5296898604183635,0.8496090323872233,10.0,0.6091374592371177,0.7015868783074898,0.4858149010991328,10.0,22.626892831629256,10.0,4.5763411569024,0.449383829357105,1.401698983472112,1.094488843900723,0.5971268820190591,0.2470109676064698,0.2699335914810474,0.5865603919616543,4.1120445321733925,0.3710669925244039,3.2793146824893644,0.08858341645538871,0.4357086993318835,0.19707102827872752,10.0,38.36541838968165,11.505560487668497,8.44917493928373,10.0,1.8914324016431072,6.7165054308059275,5.6865663332653,5.6865663332653,3.63689638917797,5.910845853882197,2.0714493922798525,3.0645837177961424,2.0922686187361794,3.765478945961597,2.157668204333057,3.1903338499967995,3.4386920460095296,0.44924059407556577,0.5693414572490337,0.756149891722033,0.23676758412313217,0.5142869187910061,0.26607337311204504,0.0,2.1158273572464243,0.7253093379885763,3.12364383522386,1.6620476706833536,7.351996643679024
Au,2.9138187724443387,3.5849421817906975,10.0,10.0,10.0,10.0,121.58685019372719,41.07766705317416,0.7902779904369934,1.628030855960952,10.0,7.789270230471023,10.0,10.0,10.0,0.9530482202931017,1.5984810910254788,2.404051208387966,1.9225506412430489,2.0016765260804856,2.002433705164142,4.75224297540421,1.3359830540020243,1.5411266305660456,1.4520494485448943,0.20109854414546666,0.9728189570350659,10.0,10.0,10.0,10.0,0.6631596108491346,11.726041082831562,10.026908075930052,1.8954319599615312,10.0,3.1622000870622924,0.6132457908072819,10.0,1.6682027423162664,1.106065285133099,0.41276919540120754,0.2771664846386019,1.2219117695922836,2.3076909070379092,0.8533131464373231,0.6136243015911029,2.003718805687404,10.0,30.05740963350935,10.0,10.0,2.1202668804051887,1.8480802201318824,6.564792820356694,5.557173215886972,5.557173215886972,2.5597603288318003,5.778255951235485,2.4781727808797083,2.85587334670799,4.252924635279284,2.6498102090165765,2.7307411571799074,4.037681016865794,4.563154382158673,10.0,3.3596776461250992,0.5843450111748831,1.4974739678537021,1.5581413675017555,1.4324824395412612,2.1158273572464243,0.0,0.6725265251342777,2.1977918927398026,10.0,5.757968058613875
Hg,2.7538661275203067,1.9578156404570206,2.504310600861289,10.0,2.5820494683775164,3.118508476185219,12.419279939555992,10.0,5.192117072121307,0.2711555214526096,2.2077235752200712,1.0713892937969094,5.03040911699507,8.614068127645764,22.812514698765394,10.0,0.7880363165022294,0.6989950308386981,0.5095120760541221,5.143771922039407,0.5536957982816306,0.2539514903833448,0.32500588190770435,0.2449881188696373,0.5067552374759664,0.11054319310509025,0.20348214738957185,0.9224584592974219,0.364417411934339,2.939670354726385,24.89994846954792,10.0,10.0,2.627706265724255,3.4750358526202185,0.3890124576106755,1.1259803201751373,1.5873729808220076,10.0,2.061733424563823,3.3327829767958854,0.4071206685141457,0.4378995859765281,0.0964434292052542,1.5495172855455561,0.3634888630306211,3.897021766234588,2.060906415087687,10.0,20.452814114277526,6.404305064944017,1.4070267467546174,4.901826920177631,1.292389538974381,1.2384492418570585,1.9784339572302312,1.9784339572302312,1.6865524228049282,3.3049783913345836,4.806420091108494,1.9175987141765736,8.441651224994812,3.7853905102727605,5.419448703161511,3.2081631884854547,1.624825087208465,2.177584643716904,0.6338037387601307,4.597622575437872,6.23598373466125,10.0,1.4051271852200888,0.7253093379885763,0.6725265251342777,0.0,3.1396590389842567,0.4365005560546226,7.390725622934622
Tl,10.0,0.4436393332789365,10.0,10.0,7.367193520650049,1.329995269992365,445.44486690281616,10.0,0.5159134738042327,1.4395916766500017,1.0916454951778674,16.83462195477162,8.941656589867142,10.0,4.072465271836367,0.7526646642399729,1.0412294256780934,0.8111701960208136,1.0561890402552863,5.312751666352929,0.7332604553154871,2.729365720418844,3.23652835401125,5.1893979798920515,4.944896823409247,4.250915245922703,1.2902232333905457,0.9531531584339129,6.574233057701766,0.8927787425286606,0.8535028992898638,5.481928298005472,0.4314198198049614,1.2253745858819016,0.6190501787105885,5.1002489238390325,2.4748389179058643,2.05325983749381,3.060727706590597,1.3837307119285647,0.5785116181970703,5.1635159345045105,1.0249702703726769,1.1830615234226367,0.45903524382003513,1.3483140672106777,7.59322095797769,2.1294828390144196,1.243303647841262,1.2160571013968686,7.833146561068714,0.4162022520873718,0.5173623574237322,0.4083666398483751,0.36183218349454543,0.5081461679372712,0.5081461679372712,0.42766159046254026,0.2994901330871851,0.36446884717077277,0.3302293030505171,0.27113489634742244,0.28818152939658465,0.7397110465315686,0.6985509340529109,0.4174328565132818,1.6572665015294112,1.5476123524931857,0.5760750087562342,0.28904283068187425,6.353133152820899,2.1144679186125126,3.12364383522386,2.1977918927398026,3.1396590389842567,0.0,5.535476375524543,0.8370890504718406
Pb,10.0,2.484595335392144,10.0,10.0,10.0,3.9572852838364865,19.649728466595047,48.1662847126435,4.24924767019729,0.9991940029630442,2.2383306645045535,7.487220489601324,6.810509363245095,2.6011205067593854,7.22166616064868,0.7879147967594137,0.4082532107598644,2.2260514706076577,0.8872892025985347,0.3784749943127567,0.6251746199584384,0.4303921142710011,0.6575012736273863,2.2082290440638586,1.457047696097622,1.3262321387414333,3.3102258345399127,2.713668707902166,2.517071414262266,1.5566460494998442,4.17410997006937,12.695861582816338,0.6245128078762487,0.39837430299142457,1.902858476741024,1.0821778187911466,1.7884377487428822,1.6532272013647378,2.1070046326388647,0.6438394075781853,0.19483022927526458,1.0801703564345055,1.4902954220433215,0.2969637363087909,4.184101035475599,1.582448609326068,1.6114139646860022,0.8395733132617935,0.5328404408600332,0.5903462223229015,0.2390094594385401,1.2201883212461666,0.47449765511971564,1.9416475814801801,0.850046186705581,1.7404958116257672,1.7404958116257672,0.6583392452937624,0.8255680004842001,0.3860107138525147,3.0467399629887617,1.277554052080169,1.5847275114339086,3.6457186837443154,10.167994355077232,3.313137389022619,1.1970111263661427,0.6677011992683071,0.734657778464684,1.5608699284405028,1.5470960034437553,0.9106488084125446,1.6620476706833536,10.0,0.4365005560546226,5.535476375524543,0.0,0.3395138086787253
